CNUM;SurName;Name;MiddleName;BirthDay;City
ABB0YW;ФАДЕЕВА;Урсула;Якуновна;12.12.1994;Новосибирск
ABB1R4;ФАДЕЕВА;Фрида;Эдуардовна;02.10.1994;Новосибирск
ABB0SG;ФАДЕЕВА;Янка;Альфредовна;05.05.1994;Новосибирск
ABB184;ФЕДОСЕЕВА;Евгения;Германовна;21.11.1995;Новосибирск
ABB1WA;ФЕДОСЕЕВА;Розалия;Владленовна;02.04.1995;Новосибирск
ABB1F9;ФЕДОТОВА;Ванда;Эдуардовна;01.02.1994;Новосибирск
ABB16M;ФЕДОТОВА;Виктория;Рустамовна;19.11.1995;Новосибирск
ABB197;ФЕДОТОВА;Галина;Андроновна;14.09.1993;Новосибирск
ABB1TM;ФЕДОТОВА;Грета;Ральфовна;09.02.1995;Новосибирск
ABB1E7;ФЕДОТОВА;Злата;Арвидовна;31.10.1993;Новосибирск
ABB188;ФЕДОТОВА;Казимира;Арнольдовна;22.08.1995;Новосибирск
ABB1SA;ФЕДОТОВА;Лилия;Ефимовна;12.02.1995;Новосибирск
ABB1EL;ФЕДОТОВА;Нелли;Константиновна;27.01.1994;Новосибирск
ABB1AR;ФЕДОТОВА;Руфина;Степановна;04.09.1993;Новосибирск
ABB1BE;ФЕДОТОВА;Янита;Максимовна;24.08.1993;Новосибирск
ABB29R;ФЁДОРОВА;Вера;Роменовна;12.11.1993;Новосибирск
ABB27F;ФЁДОРОВА;Вера;Рэмовна;13.11.1993;Новосибирск
ABB1FB;ФЁДОРОВА;Вида;Брониславовна;18.04.1994;Новосибирск
ABB2PS;ФЁДОРОВА;Доля;Ренальдовна;28.12.1994;Новосибирск
ABB0XH;ФЁДОРОВА;Ева;Харитоновна;23.10.1994;Новосибирск
ABB174;ФЁДОРОВА;Павла;Степановна;19.10.1995;Новосибирск
ABB1YT;ФЁДОРОВА;Регина;Ростиславовна;03.06.1995;Новосибирск
ABB1ZJ;ФЁДОРОВА;Рема;Левовна;11.08.1995;Новосибирск
ABB0YD;ФЁДОРОВА;Стефания;Владимировна;08.01.1995;Новосибирск
ABB1NN;ФЁДОРОВА;Христина;Архиповна;21.09.1994;Новосибирск
ABB29Y;ФИЛАТОВА;Беатриса;Прохоровна;08.11.1993;Новосибирск
ABB1CJ;ФИЛАТОВА;Любомира;Евграфовна;24.01.1994;Новосибирск
ABB1GK;ФИЛАТОВА;Милена;Митрофановна;27.04.1994;Новосибирск
ABB2H5;ФИЛАТОВА;Павла;Архиповна;08.06.1994;Новосибирск
ABB1QE;ФИЛАТОВА;Розалия;Рафаиловна;05.10.1994;Новосибирск
ABB12C;ФИЛАТОВА;Сарра;Анисимовна;19.02.1995;Новосибирск
ABB2P7;ФИЛАТОВА;Юна;Робинзоновна;08.12.1994;Новосибирск
ABB2MW;ФИЛАТОВА;Янина;Иулиановна;17.11.1994;Новосибирск
ABB1VV;ФИЛИППОВА;Ангелина;Геронтовна;12.03.1995;Новосибирск
ABB1JJ;ФИЛИППОВА;Гертруда;Мартыновна;16.02.1994;Новосибирск
ABB19K;ФИЛИППОВА;Джозефина;Разумниковна;26.09.1993;Новосибирск
ABB1KG;ФИЛИППОВА;Наталья;Рустемовна;17.05.1994;Новосибирск
ABB20Y;ФИЛИППОВА;Юзефа;Леоновна;28.08.1995;Новосибирск
ABB1JR;ФОКИНА;Анжела;Артёмовна;13.06.1994;Новосибирск
ABB2HD;ФОКИНА;Берта;Алановна;27.05.1994;Новосибирск
ABB1XA;ФОКИНА;Вероника;Аксёновна;08.05.1995;Новосибирск
ABB0W6;ФОКИНА;Джозефина;Альфредовна;30.08.1994;Новосибирск
ABB2NC;ФОКИНА;Ивона;Спиридоновна;22.09.1994;Новосибирск
ABB109;ФОКИНА;Марианна;Артуровна;05.04.1995;Новосибирск
ABB1XR;ФОКИНА;Марина;Гертрудовна;09.05.1995;Новосибирск
ABB0XK;ФОКИНА;Снежана;Рубеновна;16.11.1994;Новосибирск
ABB1TZ;ФОКИНА;Христина;Анисовна;04.12.1994;Новосибирск
ABB2KE;ФОМИНА;Агафья;Аскольдовна;14.09.1994;Новосибирск
ABB1QL;ФОМИНА;Иршулья;Густавовна;18.11.1994;Новосибирск
ABB2HQ;ФОМИНА;Ксения;Аскольдовна;23.07.1994;Новосибирск
ABB272;ФОМИНА;Ольга;Рюриковна;25.08.1993;Новосибирск
ABB1WC;ФОМИНА;Рада;Фроловна;16.05.1995;Новосибирск
ABB23P;ФОМИНА;Розалия;Артуровна;21.12.1995;Новосибирск
ABB2K9;ФОМИНА;Северина;Гелеоновна;17.08.1994;Новосибирск
ABB1KJ;ФОМИНА;Фаина;Адонисовна;14.06.1994;Новосибирск
ABB246;ФОМИНА;Христина;Степановна;04.11.1995;Новосибирск
ABB20N;ФОМИЧЁВА;Аида;Онисимовна;13.09.1995;Новосибирск
ABB253;ФОМИЧЁВА;Алла;Андриановна;26.09.1995;Новосибирск
ABB0VV;ФОМИЧЁВА;Диана;Роменовна;18.08.1994;Новосибирск
ABB1PZ;ФОМИЧЁВА;Моника;Макаровна;21.11.1994;Новосибирск
ABB0VW;ФОМИЧЁВА;Ребекка;Робеспьеровна;06.08.1994;Новосибирск
ABB13M;ФОМИЧЁВА;Саида;Егоровна;08.06.1995;Новосибирск
ABB1DC;ФОМИЧЁВА;Фрида;Якововна;05.12.1993;Новосибирск
ABB2QD;ФОМИЧЁВА;Элеонора;Ладиславовна;13.12.1994;Новосибирск
ABB2GU;ФРОЛОВА;Аида;Гертрудовна;15.05.1994;Новосибирск
ABB1XD;ФРОЛОВА;Амина;Ренальдовна;17.05.1995;Новосибирск
ABB23Z;ФРОЛОВА;Астра;Гертовна;19.10.1995;Новосибирск
ABB2N7;ФРОЛОВА;Веста;Спиридоновна;05.11.1994;Новосибирск
ABB0S9;ФРОЛОВА;Гелена;Андриановна;22.06.1994;Новосибирск
ABB23Y;ФРОЛОВА;Иветта;Алевтиновна;11.10.1995;Новосибирск
ABB1N9;ФРОЛОВА;Ирина;Артёмовна;18.07.1994;Новосибирск
ABB1HG;ФРОЛОВА;Капитолина;Владленовна;30.01.1994;Новосибирск
ABB1U2;ФРОЛОВА;Лариса;Рональдовна;30.11.1994;Новосибирск
ABB1UT;ФРОЛОВА;Нателла;Антониновна;10.01.1995;Новосибирск
ABB2A4;ФРОЛОВА;Сусанна;Ладиславовна;29.11.1993;Новосибирск
ABB2KB;ХАРИТОНОВА;Алеся;Гелиановна;24.07.1994;Новосибирск
ABB1V3;ХАРИТОНОВА;Ариадна;Левовна;02.01.1995;Новосибирск
ABB0Z8;ХАРИТОНОВА;Ираида;Валерьяновна;25.01.1995;Новосибирск
ABB100;ХАРИТОНОВА;Наталья;Всеволодовна;22.01.1995;Новосибирск
ABB250;ХАРИТОНОВА;Октябрина;Валентиновна;10.12.1995;Новосибирск
ABB1YB;ХАРИТОНОВА;Санта;Валерьяновна;08.04.1995;Новосибирск
ABB1HM;ХАРИТОНОВА;Татьяна;Романовна;15.02.1994;Новосибирск
ABB1VW;ХАРИТОНОВА;Урсула;Леоновна;01.04.1995;Новосибирск
ABB2LZ;ХАРИТОНОВА;Фрида;Антиповна;30.07.1994;Новосибирск
ABB223;ХАРИТОНОВА;Чеслава;Глебовна;14.06.1995;Новосибирск
ABB1AK;ХОХЛОВА;Аида;Рустемовна;20.09.1993;Новосибирск
ABB1US;ХОХЛОВА;Клара;Эрастовна;21.12.1994;Новосибирск
ABB2DA;ХОХЛОВА;Луиза;Гекторовна;20.02.1994;Новосибирск
ABB2AC;ХОХЛОВА;Сима;Павеловна;31.12.1993;Новосибирск
ABB0Z1;ХОХЛОВА;Устина;Геронтовна;18.11.1994;Новосибирск
ABB2EF;ХОХЛОВА;Юзефа;Ярославовна;09.06.1994;Новосибирск
ABB16Q;ЦВЕТКОВА;Анастасия;Антоновна;20.08.1995;Новосибирск
ABB17S;ЦВЕТКОВА;Неонила;Вениаминовна;20.10.1995;Новосибирск
ABB2C8;ЦВЕТКОВА;Павла;Рудольфовна;03.02.1994;Новосибирск
ABB0YJ;ЦВЕТКОВА;Тамара;Ивановна;20.01.1995;Новосибирск
ABB11A;ЧЕРНОВА;Альберта;Антоновна;05.02.1995;Новосибирск
ABB190;ЧЕРНОВА;Аюна;Аристионовна;04.10.1993;Новосибирск
ABB17B;ЧЕРНОВА;Беатриса;Максимовна;27.10.1995;Новосибирск
ABB1NU;ЧЕРНОВА;Лолита;Пантелеймоновна;09.09.1994;Новосибирск
ABB1ZS;ЧЕРНОВА;Янина;Амосовна;27.08.1995;Новосибирск
ABB1XV;ШАРАПОВА;Ада;Макаровна;01.05.1995;Новосибирск
ABB27C;ШАРАПОВА;Аюна;Арсеновна;14.09.1993;Новосибирск
ABB2PW;ШАРАПОВА;Вероника;Мэлоровна;10.10.1994;Новосибирск
ABB1TD;ШАРАПОВА;Виктория;Авенировна;31.12.1994;Новосибирск
ABB1XN;ШАРАПОВА;Ревекка;Германовна;26.03.1995;Новосибирск
ABB1MW;ШАРАПОВА;Северина;Степановна;28.06.1994;Новосибирск
ABB1P8;ШАРАПОВА;Элина;Аргентовна;02.09.1994;Новосибирск
ABB1K6;ШАРАПОВА;Эсмеральда;Артуровна;03.07.1994;Новосибирск
ABB142;ШАРАПОВА;Янина;Евграфовна;12.08.1995;Новосибирск
ABB149;ШАРОВА;Анна;Кондратовна;01.06.1995;Новосибирск
ABB2JF;ШАРОВА;Ариадна;Рубеновна;26.06.1994;Новосибирск
ABB110;ШАРОВА;Гелена;Анваровна;25.03.1995;Новосибирск
ABB0T4;ШАРОВА;Земфира;Ролановна;28.04.1994;Новосибирск
ABB1TR;ШАРОВА;Клавдия;Созоновна;16.01.1995;Новосибирск
ABB1TE;ШАРОВА;Марина;Радимовна;07.12.1994;Новосибирск
ABB2LM;ШАРОВА;Сара;Раймондовна;19.08.1994;Новосибирск
ABB1EG;ШАРОВА;Янка;Ролановна;28.11.1993;Новосибирск
ABB29B;ШАШКОВА;Ангелина;Лукьяновна;21.09.1993;Новосибирск
ABB2D5;ШАШКОВА;Муза;Эрастовна;07.01.1994;Новосибирск
ABB24T;ШАШКОВА;Нила;Владленовна;01.11.1995;Новосибирск
ABB0XW;ШАШКОВА;Северина;Глебовна;04.01.1995;Новосибирск
ABB1C5;ШАШКОВА;Эрика;Вадимовна;24.10.1993;Новосибирск
ABB0WB;ШЕСТАКОВА;Агафья;Данииловна;22.07.1994;Новосибирск
ABB18R;ШЕСТАКОВА;Анфиса;Разумниковна;02.11.1995;Новосибирск
ABB28R;ШЕСТАКОВА;Георгина;Онисимовна;16.09.1993;Новосибирск
ABB1UF;ШЕСТАКОВА;Доминика;Гаврииловна;06.02.1995;Новосибирск
ABB1LP;ШЕСТАКОВА;Клавдия;Гораздовна;29.07.1994;Новосибирск
ABB1PA;ШЕСТАКОВА;Марина;Ладиславовна;21.08.1994;Новосибирск
ABB23S;ШЕСТАКОВА;Эдда;Ефимовна;09.12.1995;Новосибирск
ABB2GH;ШЕСТАКОВА;Юна;Гораздовна;17.04.1994;Новосибирск
ABB2F7;ШЕСТАКОВА;Ярослава;Алановна;30.03.1994;Новосибирск
ABB17E;ШИЛОВА;Агафья;Роландовна;08.10.1995;Новосибирск
ABB1AY;ШИЛОВА;Вера;Рунаровна;10.10.1993;Новосибирск
ABB2EG;ШИЛОВА;Диана;Созоновна;05.03.1994;Новосибирск
ABB1TB;ШИЛОВА;Изольда;Гораздовна;13.02.1995;Новосибирск
ABB11V;ШИЛОВА;Ксения;Олеговна;10.03.1995;Новосибирск
ABB2MK;ШИЛОВА;Светлана;Спиридоновна;06.12.1994;Новосибирск
ABB135;ШИРЯЕВА;Веста;Андроновна;28.06.1995;Новосибирск
ABB28M;ШИРЯЕВА;Злата;Рустемовна;31.12.1995;Новосибирск
ABB16R;ШИРЯЕВА;Ксения;Радиславовна;01.09.1995;Новосибирск
ABB2A2;ШИРЯЕВА;Марина;Эрастовна;08.01.1994;Новосибирск
ABB2AB;ШИРЯЕВА;Нателла;Адамовна;11.12.1993;Новосибирск
ABB0Z4;ШИРЯЕВА;Нила;Валентиновна;04.12.1994;Новосибирск
ABB13L;ШИРЯЕВА;Роза;Андроновна;19.05.1995;Новосибирск
ABB2HU;ШИРЯЕВА;Флора;Юстиновна;07.07.1994;Новосибирск
ABB1ZH;ШИРЯЕВА;Эмилия;Робеспьеровна;14.07.1995;Новосибирск
ABB2HK;ШУБИНА;Варвара;Богдановна;17.06.1994;Новосибирск
ABB2HG;ШУБИНА;Вета;Ральфовна;03.07.1994;Новосибирск
ABB14N;ШУБИНА;Гера;Гарольдовна;30.06.1995;Новосибирск
ABB0UL;ШУБИНА;Зинаида;Алевтиновна;15.07.1994;Новосибирск
ABB0RJ;ШУБИНА;Ивона;Атеистовна;18.04.1994;Новосибирск
ABB2LT;ШУБИНА;Марица;Трофимовна;15.08.1994;Новосибирск
ABB21L;ШУБИНА;Мария;Ридовна;02.09.1995;Новосибирск
ABB2BS;ШУБИНА;Руслана;Радамесовна;29.12.1993;Новосибирск
ABB0WV;ЩЕРБАКОВА;Клавдия;Альбертовна;18.07.1994;Новосибирск
ABB2F3;ЩЕРБАКОВА;Марьяна;Данииловна;01.05.1994;Новосибирск
ABB2L8;ЩЕРБАКОВА;Ольга;Леонидовна;20.06.1994;Новосибирск
ABB2G5;ЩЕРБАКОВА;Саида;Ростиславовна;30.05.1994;Новосибирск
ABB279;ЩЕРБАКОВА;Татьяна;Гелиановна;20.10.1993;Новосибирск
ABB2L9;ЩУКИНА;Алеся;Геральдовна;04.09.1994;Новосибирск
ABB2B7;ЩУКИНА;Алина;Галактионовна;02.02.1994;Новосибирск
ABB1A2;ЩУКИНА;Антонина;Анисимовна;10.12.1995;Новосибирск
ABB27Y;ЩУКИНА;Вида;Трофимовна;01.10.1993;Новосибирск
